test_position,row_id,original_id,y_true,final_python_score,final_python_label,final_python_threshold_margin,final_weka_score,final_weka_label,final_weka_threshold_margin,abs_score_difference
225,1094,1095,0,0.43308020142148212,1,0.10153906486714093,0.43306656627013485,1,0.10152542971579365,1.3635151347279884e-05
226,1095,1096,0,0,0,-0.3315411365543412,7.2616576113289351e-08,0,-0.33154106393776511,7.2616576113289351e-08
227,1096,1097,0,0.086618757673580737,0,-0.24492237888076046,0.086641654856481579,0,-0.24489948169785963,2.2897182900841195e-05
228,1101,1102,1,0.46823615205562874,1,0.13669501550128754,0.46814776482963938,1,0.13660662827529818,8.838722598936144e-05
229,1107,1108,0,0.22404991710527095,0,-0.10749121944907025,0.22408710557492464,0,-0.10745403097941655,3.7188469653698375e-05
230,1109,1110,0,0.38417108453618581,1,0.052629947981844616,0.38421892744553088,1,0.05267779089118968,4.7842909345063855e-05
231,1115,1116,0,0.10938849476792988,0,-0.22215264178641131,0.10938804965966778,0,-0.22215308689467342,4.4510826209542831e-07
232,1125,1126,0,0.1671200884991236,0,-0.16442104805521759,0.16816712296265524,0,-0.16337401359168596,0.001047034463531632
233,1132,1133,0,0.70783972111433591,1,0.37629858455999471,0.7078485579036996,1,0.37630742134935841,8.8367893636975836e-06
234,1137,1138,0,0.084620393644956354,0,-0.24692074290938484,0.084486910527488704,0,-0.24705422602685251,0.0001334831174676504
235,1139,1140,0,0.044541322310505359,0,-0.28699981424383586,0.044511303802170131,0,-0.28702983275217109,3.0018508335227789e-05
236,1142,1143,0,0.16231437364367557,0,-0.16922676291066563,0.16232969345708301,0,-0.16921144309725819,1.5319813407438376e-05
237,1147,1148,0,0.28922331181922101,0,-0.042317824735120191,0.28921900196318717,0,-0.042322134591154026,4.3098560338350467e-06
238,1159,1160,0,0.49354131410428415,1,0.16200017754994295,0.49359379741807885,1,0.16205266086373765,5.24833137947045e-05
239,1166,1167,0,0.082800117021330666,0,-0.24874101953301053,0.082838387910113859,0,-0.24870274864422734,3.8270888783192847e-05
240,1168,1169,0,0.16704783482388827,0,-0.16449330173045293,0.16703097941546757,0,-0.16451015713887363,1.6855408420696216e-05
241,1172,1173,0,0.044768190805222693,0,-0.28677294574911849,0.044786166625503401,0,-0.28675496992883781,1.7975820280707877e-05
242,1173,1174,0,0.17039843735492258,0,-0.16114269919941862,0.17007819558661291,0,-0.16146294096772829,0.00032024176830966478
243,1181,1182,0,0.67952474325815471,1,0.34798360670381351,0.67961856966490342,1,0.34807743311056222,9.3826406748709346e-05
244,1189,1190,0,0.059745325860854674,0,-0.27179581069348652,0.059672785448123919,0,-0.27186835110621727,7.2540412730755233e-05
245,1192,1193,1,0.15257164710150858,0,-0.17896948945283261,0.15248619836824048,0,-0.17905493818610071,8.5448733268100874e-05
246,1205,1206,1,0.10116109392619266,0,-0.23038004262814854,0.10115252117291594,0,-0.23038861538142524,8.5727532767171377e-06
247,1209,1210,1,0.1113981582257922,0,-0.22014297832854901,0.11141264110929779,0,-0.22012849544504343,1.4482883505584354e-05
248,1211,1212,0,0.1836897436173727,0,-0.1478513929369685,0.18386156194638267,0,-0.14767957460795852,0.00017181832900997618
249,1215,1216,0,0.092962977872954711,0,-0.23857815868138649,0.093016893667785872,0,-0.23852424288655533,5.3915794831160824e-05
250,1216,1217,0,0.18652781238538008,0,-0.14501332416896112,0.18653038028588531,0,-0.14501075626845589,2.5679005052348103e-06
251,1217,1218,0,0.10713809744237189,0,-0.22440303911196929,0.10715043616419946,0,-0.22439070039014175,1.2338721827570565e-05
252,1225,1226,1,0.17344828984883925,0,-0.15809284670550194,0.17334155637649362,0,-0.15819958017784758,0.00010673347234563257
253,1233,1234,0,0.2808652389931367,0,-0.050675897561204497,0.28082588857746194,0,-0.050715247976879263,3.9350415674765937e-05
254,1235,1236,1,0.18921656794631631,0,-0.14232456860802489,0.18921400814738865,0,-0.14232712840695255,2.5597989276593403e-06
255,1242,1243,0,0.21011245031935019,0,-0.12142868623499101,0.21019750431571341,0,-0.12134363223862779,8.5053996363215756e-05
256,1246,1247,1,0.73535330523753051,1,0.40381216868318931,0.73536540772645276,1,0.40382427117211156,1.2102488922249854e-05
257,1259,1260,0,0.5032803034786244,1,0.1717391669242832,0.50319515727068731,1,0.17165402071634611,8.5146207937092377e-05
258,1260,1261,0,0.026203763823617318,0,-0.30533737273072387,0.026151410093503805,0,-0.3053897264608374,5.2353730113512825e-05
259,1270,1271,0,0.12221637299582803,0,-0.20932476355851315,0.12230434744829764,0,-0.20923678910604354,8.7974452469608e-05
260,1274,1275,0,0.085374015751502844,0,-0.24616712080283837,0.085314080800752867,0,-0.24622705575358833,5.9934950749976346e-05
261,1275,1276,1,0.14770864799462058,0,-0.18383248855972062,0.14771441452113118,0,-0.18382672203321002,5.7665265106032759e-06
262,1276,1277,0,0.10928166891701996,0,-0.22225946763732124,0.10925081132550131,0,-0.2222903252288399,3.0857591518648753e-05
263,1283,1284,0,0.096534394252784719,0,-0.23500674230155649,0.096540300055882516,0,-0.23500083649845868,5.905803097797091e-06
264,1290,1291,0,0.13096988815932811,0,-0.20057124839501309,0.13098378567712482,0,-0.20055735087721638,1.3897517796707115e-05
265,1291,1292,0,0.14878899029049378,0,-0.18275214626384742,0.14880823629919782,0,-0.18273290025514338,1.9246008704038031e-05
266,1292,1293,0,0.18756712309937695,0,-0.14397401345496424,0.18759064595777825,0,-0.14395049059656295,2.3522858401292535e-05
267,1294,1295,0,0.15484601312528723,0,-0.17669512342905397,0.15485670949871894,0,-0.17668442705562226,1.0696373431706707e-05
268,1297,1298,0,0.095226471981168487,0,-0.23631466457317271,0.095244383548694092,0,-0.23629675300564712,1.7911567525605299e-05
269,1302,1303,0,0.21987713593786792,0,-0.11166400061647327,0.21983430220101968,0,-0.11170683435332152,4.2833736848241211e-05
270,1348,1349,0,0.10769276712899356,0,-0.22384836942534764,0.10768410696728585,0,-0.22385702958705533,8.6601617077103343e-06
271,1350,1351,0,0.30056506462163574,0,-0.030976071932705462,0.3029530135745504,0,-0.028588122979790798,0.0023879489529146647
272,1352,1353,0,0.10294559455004845,0,-0.22859554200429275,0.10296648170838167,0,-0.22857465484595951,2.0887158333218747e-05
273,1354,1355,0,0.11966815302654905,0,-0.21187298352779216,0.11966689104222027,0,-0.21187424551212092,1.2619843287875465e-06
274,1357,1358,1,0.56604127986475672,1,0.23450014331041552,0.56601750208701251,1,0.23447636553267132,2.3777777744204975e-05
275,1366,1367,0,0.32756942534159067,0,-0.0039717112127505283,0.32759707372465918,0,-0.0039440628296820157,2.7648383068512583e-05
276,1375,1376,0,0.17499166394156593,0,-0.15654947261277527,0.17498460128408061,0,-0.15655653527026059,7.0626574853183133e-06
277,1376,1377,0,0.066866630078995015,0,-0.26467450647534618,0.066875469598234663,0,-0.26466566695610655,8.839519239647875e-06
278,1383,1384,0,0.085714685140611632,0,-0.24582645141372955,0.08572062727352156,0,-0.24582050928081964,5.9421329099279552e-06
279,1384,1385,0,0.14329858827688449,0,-0.18824254827745671,0.1433082685057965,0,-0.18823286804854469,9.6802289120123675e-06
280,1388,1389,0,0.031527597611528568,0,-0.30001353894281263,0.03152105032212997,0,-0.30002008623221121,6.5472893985979441e-06
281,1394,1395,0,0.092986524950757959,0,-0.23855461160358324,0.092976654661836924,0,-0.23856448189250429,9.8702889210350309e-06
282,1396,1397,1,0.61644028175125021,1,0.28489914519690901,0.61643339426155208,1,0.28489225770721088,6.8874896981263589e-06
283,1399,1400,0,0.1403916042997761,0,-0.1911495322545651,0.14041380655611313,0,-0.19112732999822807,2.2202256337033877e-05
284,1401,1402,0,0.54849549206304182,1,0.21695435550870062,0.54851663245251714,1,0.21697549589817594,2.1140389475315935e-05
285,1402,1403,1,0.094983323439991316,0,-0.23655781311434987,0.095006478058089719,0,-0.23653465849625149,2.3154618098403246e-05
286,1403,1404,0,0.16655812849269616,0,-0.16498300806164504,0.16656255968645767,0,-0.16497857686788353,4.4311937615060248e-06
287,1416,1417,0,0.12170693107170197,0,-0.20983420548263923,0.12169830421898904,0,-0.20984283233535217,8.6268527129257366e-06
288,1417,1418,0,0.43510949784319736,1,0.10356836128885616,0.43510988514054494,1,0.10356874858620374,3.872973475815833e-07
289,1420,1421,0,0.0095370263475978798,0,-0.3220041102067433,0.0095388404428464208,0,-0.32200229611149478,1.8140952485409811e-06
290,1425,1426,0,0.054204527994526901,0,-0.27733660855981429,0.054223892225227804,0,-0.27731724432911342,1.9364230700903706e-05
291,1437,1438,0,0.12060192402398118,0,-0.21093921253036002,0.12042953467714002,0,-0.21111160187720118,0.00017238934684116192
292,1439,1440,0,0.12395310424122835,0,-0.20758803231311285,0.12390006860905584,0,-0.20764106794528536,5.3035632172515612e-05
293,1441,1442,0,0.062886419701996307,0,-0.26865471685234488,0.062937402307710846,0,-0.26860373424663037,5.0982605714539053e-05
294,1442,1443,1,0.24886572340700208,0,-0.082675413147339116,0.24889364704555292,0,-0.08264748950878828,2.7923638550836349e-05
295,1443,1444,0,0.14916336656531914,0,-0.18237776998902205,0.14918872039798634,0,-0.18235241615635486,2.5353832667190934e-05
296,1446,1447,1,0.17811508529464437,0,-0.15342605125969683,0.17813265248726873,0,-0.15340848406707247,1.756719262435702e-05
297,1448,1449,0,0.20202458771134257,0,-0.12951654884299862,0.2021547560129229,0,-0.12938638054141829,0.0001301683015803301
298,1450,1451,0,0.12128424372351121,0,-0.21025689283082999,0.12124171532635646,0,-0.21029942122798473,4.2528397154753539e-05
299,1458,1459,1,0.16942135697367527,0,-0.16211977958066592,0.16936699480912062,0,-0.16217414174522057,5.4362164554649928e-05
300,1463,1464,0,0.070406801750008366,0,-0.26113433480433285,0.070406699098598341,0,-0.26113443745574283,1.0265141002496758e-07
301,1464,1465,0,0.084371255798143446,0,-0.24716988075619775,0.084349753734687297,0,-0.24719138281965392,2.1502063456149689e-05
302,1468,1469,0,0.17655025096631419,0,-0.15499088558802701,0.17655906169630348,0,-0.15498207485803772,8.8107299892892232e-06
303,1474,1475,1,0.097532413145861516,0,-0.23400872340847967,0.09762358677474009,0,-0.23391754977960111,9.1173628878574164e-05
304,1483,1484,0,0.18442443161312766,0,-0.14711670494121354,0.18437653977177201,0,-0.14716459678256918,4.789184135564617e-05
305,1486,1487,0,0,0,-0.3315411365543412,6.533645572701393e-08,0,-0.33154107121788545,6.533645572701393e-08
306,1490,1491,0,0.087967217445755197,0,-0.243573919108586,0.087975559202764925,0,-0.24356557735157627,8.3417570097277238e-06
307,1492,1493,0,0.59245242917368635,1,0.26091129261934515,0.59246364780198457,1,0.26092251124764337,1.1218628298226285e-05
308,1496,1497,1,0.61965135432933371,1,0.28811021777499252,0.6195979521549575,1,0.2880568156006163,5.3402174376215861e-05
309,1499,1500,0,0.24003311431826346,0,-0.091508022236077735,0.24004452757405442,0,-0.091496608980286775,1.1413255790959642e-05
310,1521,1522,0,0.73011342906779808,1,0.39857229251345688,0.73011650332108469,1,0.39857536676674349,3.0742532866057104e-06
311,1526,1527,1,0.1082703784773698,0,-0.22327075807697139,0.1083356774449013,0,-0.2232054591094399,6.5298967531504659e-05
312,1527,1528,0,0.026881235899734575,0,-0.30465990065460663,0.026924173989253054,0,-0.30461696256508813,4.2938089518478745e-05
313,1534,1535,0,0.08372574771359495,0,-0.24781538884074625,0.083748807702275566,0,-0.24779232885206565,2.3059988680615429e-05
314,1538,1539,1,0.17236958220344087,0,-0.15917155435090033,0.17247876008260846,0,-0.15906237647173274,0.00010917787916758792
315,1543,1544,0,0.1989295698006229,0,-0.1326115667537183,0.19853229951924126,0,-0.13300883703509994,0.00039727028138164533
316,1551,1552,0,0.011630934972321743,0,-0.31991020158201944,0.011620520230017284,0,-0.31992061632432389,1.0414742304459476e-05
317,1559,1560,1,0.16978805847444919,0,-0.161753078079892,0.16979767874424034,0,-0.16174345781010085,9.6202697911496049e-06
318,1565,1566,0,0.087976596379035626,0,-0.24356454017530557,0.087889929494053901,0,-0.24365120706028731,8.6666884981725922e-05
319,1566,1567,0,0.016427665227257856,0,-0.31511347132708334,0.016456532753527573,0,-0.3150846038008136,2.886752626971717e-05
320,1567,1568,0,0.11837407425535801,0,-0.21316706229898319,0.11837692300686176,0,-0.21316421354747944,2.8487515037478595e-06
321,1578,1579,0,0.20303154272890531,0,-0.12850959382543589,0.20301525052257618,0,-0.12852588603176501,1.6292206329121539e-05
322,1579,1580,0,0.15954849137176907,0,-0.17199264518257212,0.15955204931488762,0,-0.17198908723945358,3.5579431185428501e-06
323,1587,1588,0,0.026337385719919577,0,-0.30520375083442164,0.026370970991426261,0,-0.30517016556291493,3.3585271506684361e-05
324,1591,1592,0,0.49912925664295044,1,0.16758812008860924,0.49913424358610559,1,0.16759310703176439,4.9869431551496923e-06
325,1602,1603,0,0.12973058574446164,0,-0.20181055080987956,0.12977264681478837,0,-0.20176848973955283,4.2061070326726568e-05
326,1609,1610,0,0.17285966354620319,0,-0.15868147300813801,0.17290455151658493,0,-0.15863658503775627,4.4887970381740638e-05
327,1614,1615,0,0.18186838308777734,0,-0.14967275346656386,0.18188725880690074,0,-0.14965387774744046,1.8875719123401247e-05
328,1626,1627,0,0.1975297581755624,0,-0.1340113783787788,0.19757304757354355,0,-0.13396808898079765,4.3289397981149946e-05
329,1631,1632,0,0.056479828650890684,0,-0.27506130790345051,0.056490736030092914,0,-0.27505040052424828,1.0907379202229617e-05
330,1634,1635,0,0.12586160594737544,0,-0.20567953060696575,0.12581950708729081,0,-0.20572162946705039,4.2098860084632816e-05
331,1637,1638,0,0.62451880556850903,1,0.29297766901416783,0.62451164786725011,1,0.29297051131290891,7.1577012589196798e-06
332,1649,1650,0,0.15658245842355045,0,-0.17495867813079075,0.15659629182623064,0,-0.17494484472811056,1.3833402680185625e-05
333,1654,1655,0,0.21055719514476076,0,-0.12098394140958044,0.21060181501801772,0,-0.12093932153632347,4.4619873256962483e-05
334,1659,1660,0,0.1664164565826636,0,-0.1651246799716776,0.16642188715856127,0,-0.16511924939577993,5.4305758976636032e-06
335,1662,1663,0,0.16985355996063839,0,-0.16168757659370281,0.16985192513884895,0,-0.16168921141549225,1.6348217894424089e-06
336,1664,1665,0,0.12378362367369991,0,-0.20775751288064129,0.12375880033776719,0,-0.20778233621657399,2.4823335932719348e-05
337,1670,1671,0,0.20163464743555165,0,-0.12990648911878955,0.20162782611113111,0,-0.12991331044321008,6.8213244205361789e-06
338,1674,1675,0,0.10560876054475822,0,-0.22593237600958299,0.10562610803093812,0,-0.22591502852340306,1.7347486179902782e-05
339,1675,1676,1,0.1641598918111849,0,-0.1673812447431563,0.16417114437112065,0,-0.16736999218322055,1.1252559935753803e-05
340,1678,1679,0,0.35768032844572373,1,0.026139191891382529,0.35773655956959299,1,0.026195423015251795,5.6231123869265875e-05
341,1684,1685,0,0.072714579369206001,0,-0.2588265571851352,0.072765256499394568,0,-0.25877588005494662,5.0677130188567232e-05
342,1689,1690,1,0.321973872073397,0,-0.0095672644809441931,0.32197775786127369,0,-0.0095633786930675035,3.8857878766895837e-06
343,1702,1703,1,0.18088191442184484,0,-0.15065922213249636,0.18090908116674956,0,-0.15063205538759164,2.7166744904716378e-05
344,1705,1706,1,0.44543789776591586,1,0.11389676121157466,0.44541423317248224,1,0.11387309661814105,2.3664593433614378e-05
345,1706,1707,0,0.72392083438006871,1,0.39237969782572751,0.72392450290454735,1,0.39238336635020615,3.6685244786394122e-06
346,1707,1708,0,0.040840305795594403,0,-0.29070083075874681,0.040840002656406624,0,-0.29070113389793456,3.0313918777946647e-07
347,1723,1724,0,0.10030963031308909,0,-0.2312315062412521,0.1003081982607892,0,-0.23123293829355202,1.4320522998961804e-06
348,1734,1735,0,0.090708250846692137,0,-0.24083288570764905,0.090705766402871382,0,-0.24083537015146983,2.4844438207549668e-06
349,1737,1738,0,0.22400066247907011,0,-0.10754047407527109,0.22399494711492282,0,-0.10754618943941838,5.7153641472851291e-06
350,1743,1744,0,0.21303362859400971,0,-0.11850750796033149,0.21299781530093775,0,-0.11854332125340344,3.5813293071951247e-05
351,1753,1754,0,0.1181792631685061,0,-0.21336187338583509,0.11812433720699991,0,-0.21341679934734128,5.4925961506191445e-05
352,1755,1756,0,0.17739908887608299,0,-0.1541420476782582,0.17740087421388817,0,-0.15414026234045303,1.7853378051768676e-06
353,1757,1758,0,0.58932096450465998,1,0.25777982795031879,0.56686813515952994,1,0.23532699860518874,0.022452829345130043
354,1758,1759,0,0.10034213630500542,0,-0.23119900024933576,0.10033008288188563,0,-0.23121105367245556,1.2053423119787188e-05
355,1759,1760,0,0,0,-0.3315411365543412,0.12511333313659734,0,-0.20642780341774386,0.12511333313659734
356,1768,1769,0,0.12341857044206413,0,-0.20812256611227709,0.12347518724321943,0,-0.20806594931112177,5.6616801155304208e-05
357,1773,1774,1,0.57015679473519343,1,0.23861565818085223,0.57017989150088721,1,0.23863875494654602,2.3096765693786381e-05
358,1784,1785,0,0.22202522214472059,0,-0.10951591440962061,0.22205363013048099,0,-0.10948750642386021,2.8407985760398047e-05
359,1788,1789,0,0.15197401035776989,0,-0.17956712619657131,0.15199770569972687,0,-0.17954343085461433,2.3695341956980753e-05
360,1794,1795,1,0.18011023843556268,0,-0.15143089811877852,0.18012774925462904,0,-0.15141338729971215,1.7510819066368644e-05
361,1795,1796,0,0.35968930569093283,1,0.028148169136591628,0.35970231551058945,1,0.028161178956248256,1.3009819656628618e-05
362,1813,1814,0,0.53681572076741957,1,0.20527458421307837,0.53672914364741431,1,0.20518800709307311,8.6577120005260078e-05
363,1817,1818,0,0.23867972271195681,0,-0.092861413842384388,0.23867565028191617,0,-0.092865486272425024,4.0724300406358438e-06
